author,body,datalegacylang
KinnoroM12816,"Look at the map of the so-called South China Sea, technically it is wrong to call it a South China Sea, rather it should be called the South East Asian Sea because it shares boundaries with those countries. 1/4\n#StopChina \n@JP_Quest @skyscraperfff  @TommyBaxendale @JILL69693 https://t.co/mjxAeUywF1",en
Bhasundara1,"Beijing built walls, not bridges.\nTibetans don’t want digital surveillance, they want dignity.\nNo algorithm can predict a revolution that begins in the soul.\n#FreeTibetNow #StopChina https://t.co/lXod5xV4r8",en
ChinaNet1234,"Beijing pretends to “champion free trade” in Lesotho while flooding poor nations with loans they can’t repay. Same old tactic: offer help, then own the resources &amp; ports! #ChinaAfrica #DebtColonialism #StopChina\n\n https://t.co/d7kIndYYid https://t.co/3wwXxRx1iv",en
ChinaNet1234,"The Chinese regime’s repression has no borders. From East Turkestan to Europe, silencing voices that speak for Uyghurs only exposes Beijing’s fear of truth. The world must stand with the victims, not the perpetrators. #StandWithUyghurs #HumanRights #StopChina",en
ZaroonKhan70,"Why’s the CCP flag waving at the #NoKings rally? \n\nOhh, My bad—China’s orchestrating it all, stoking Middle East wars and undermining U.S. democracy from within. The dragon’s playing a cunning game! #StopChina #SayNoToWar #IranvsIsrael \n@NoCCPGenocide \n@hongkongishere https://t.co/bTfE9MSUku",en
LimKong94,The Chinese regime’s use of AI for cyberattacks is a sinister tool of  control and oppression. We cannot allow their digital warfare to  undermine global peace and security. #StopChina,en
amirul_muh6,"Internal matter of China? how? Taiwan is an independent sovereign nation, and China is different. How can you claim such irresponsible intention, even if it were not meant seriously? 1/3\n\n#Taiwan #StopChina #BoycottChina \n\n@HKokbore @Maggie9993 @No_More_China https://t.co/b49hptwx0R",en
stanzinnangmo,"China’s Dam Diplomacy!\nBulldozing #Tibet’s ecology with a $167B mega-dam, Beijing plays god with Brahmaputra, risking millions of lives in India &amp; Bangladesh. \n#StopChina #FreeTibet\n\nChina Advances $167 Billion Tibetan Mega-Dam Despite Risks\nhttps://t.co/nWPc9HLcBq",en
Bhasundara1,"China is erasing Tibet’s culture—forcing Mandarin in schools, banning Buddhist teachings, and making Tibetans strangers in their own land. This is cultural genocide! 🚨 #StopChina https://t.co/2VKxlopJde",en
spurlockda,.We can protect Qatar (who is a terrorist haven for the likes of Hamas leaders and Muslim Brotherhood) but we can’t issue a similar position on Taiwan?  @POTUS please formally recognize Taiwan as an independent Nation! #StopChina,en
USAbest1forever,Chinese academics at top U.S. schools and labs were part of CCP’s infamous Thousand Talents Program\n#StopChina https://t.co/DT0M5biyrU via @JustTheNews,en
amirul_muh6,"China is trying to interfere in Taiwan's democracy, Reuters reports. China should stop interfering in the internal affairs of Taiwan. \n\nWhat if Japan interferes in the appointment of the CCP leaders in China? 1/3\n\n#StopChina #Taiwan \n\n@HKokbore @Maggie9993 @No_More_China https://t.co/ZKNlbUL53x",en
1_Livid,"China says it’s combating terror, but Uyghur children locked in orphanages, parents jailed in camps—our culture erased piece by piece. #UyghurGenocide #StopChina https://t.co/JL48uEXAeE",en
Bhasundara1,Children in Tibet are being separated from families and put into state-run “boarding schools” for indoctrination.\nThis is forced assimilation — and it's happening now.\n#StopChina #FreeTibet https://t.co/v5vhluYWB0,en
Marcemgffvg,"While China wants to show the world its efficiency in technology, in labor, and by showing that it plants trees, the truth is that it is a country that allows animal cruelty and violence Those who fight for animal welfare and against crime are repressed and threatened #StopChina",en
AT_XQ,"🚨 BREAKING: Trump Hits Back at China – “Massive” Tariffs Incoming on All Products Flooding U.S. Borders! 🇺🇸💥🇨🇳\nThis builds on his bold 10% baseline tariffs already in effect, with threats up to 30%+ to force real action.#AmericaFirst #StopChina #Trump2025",en
Marcemgffvg,They weren't born for this.\nIt's not culture.\nIt's not tradition.\nIt's cruelty.\n\nAnd silence kills too. 🐾\n@AdhikaPrapti @AraceliPantoj17\n@PhaedraXTeddy @almanimal2019 @animals_cn\n#BoycottChina #StopChina #StopAnimalCruelty #SeresSintientes #ProteccionAnimal https://t.co/ycoDBqOC4z,en
lingyun1_yun,Tibetan abbot 🙏 Chogtrul Dorjeten taken away in Qinghai. His school closed. No reason given.\n#StandWithTibet #HumanRights #StopChina\nhttps://t.co/7Y0j6wBcLH,en
Marcemgffvg,"A cat abuser lives in Tokyo, Japan, passing on the information. He's a danger to all cats. \n@samesama03 @samesama4149224 @Alejo_23Esp @AmanthiRan4 @PhaedraXTeddy @NamiKim_DogsSK @EsEstra @NadiaMo33 @FGuardiansJapan @WeAreNotFood \n#BoycottChina #StopChina #stopanimalcruelty",en
chetanaupadhya2,"Over 1 million Tibetan children are cut off from family, faith, and language in colonial boarding schools. This is not education, it’s ethnic cleansing.\n#StopChina #FreeTibet #GetOutChina \nhttps://t.co/eSC8eSRBW6",en
SadIbra7,"The CCP regime has taken mostly men of the society to the concentration camps, while women are trying to keep everything in place, looking after everything. 1/4\n\n#FreeUyghurs #StopChina #Chineseimperialism \n\n@swim_shu @manchuriareview @care_crisis https://t.co/L2p3MvkpAb",en
Marcemgffvg,"The stupidity of human beings at its finest, people who are trash and should disappear from this world.Then human beings get scared by natural disasters but they forget the harm they cause to others. \n#BoycottChina #StopChina #stopanimalcruelty #stopanimalabuse",en
Marcemgffvg,If this is done by those who are supposed to protect and maintain order.\nHe is nothing more than a psychopath and Chinese society has many torturers and murderers.\nSign the petition and share it\nThis seems to have no end 😞\n#stopanimalcruelty #BoycottChina  #StopChina,en
lingyun1_yun,A Uyghur activist who exposed China’s abuses is jailed in New York instead of protected. Deportation risks sending him back into the regime’s claws 🐉 \n#StopChina #UyghurRights\nhttps://t.co/5PtGSHxoFo,en
trumpetplayer39,"How about we direct our efforts towards non-carbon sources of energy, which exist in the forms of nuclear &amp; water driven generation, and stop with the grifting guilt trip that 'climate change' being caused by middle aged folks driving Suburbans and F250s. #stopchina @elonmusk https://t.co/ZGNl1Jofjz",en
Marcemgffvg,"What can you expect from psychopaths?\nChina is a country of savages and torturers, where good people suffer hell with the cruelty that animals endure.\n#BoycottChina\n#StopChina #StopAnimalCruelty",en
Marcemgffvg,"Another little girl was saved from torture in #China, where psychopaths abound.\nThey may have advances in technology, but in values, respect, and ethics, they are backward. They live to torture and murder defenseless and vulnerable beings.\n#BoycottChina #StopChina",en
lingyun1_yun,Tibetans in Kashi village protested illegal mining. China responded with door-to-door arrests and torture 😠 \n#StopChina #GoldValley #HumanRightsDay \nhttps://t.co/R2EL11xjfn,en
SamuelBell643,"A few CCP loyalists, little pink might crumble after seeing just how deeply Taiwan rejects their regime. 1/4\n#StopChina #StopInterference \n\n@celikturkcu @isaac_cychiu\n@massan_jc  @That_isChina @Midnightcause @HKokbore @hongkongishere https://t.co/jFfpKLTXLI",en
KatieAnder42,"Once again, another provocation by the PLA against Taiwan.\nIncursions, threats, and military drills, this isn’t routine posturing. It’s the slow march toward war. #Taiwan #StopChina 1/3 @HKokbore @TravelGuyAsia @IndoPac_Info @Redphoo1 https://t.co/2uiNKaWo2O",en
BookishIam,THIS IS SPOT ON!! #StopChina\n\nThe CCP Is America’s Enemy—and It’s Time to Act Like It https://t.co/U2A9fzN1Xl via @epochtimes,en
Marcemgffvg,"What I said, people sick with violence, a danger to the rest of the countries and our animals \n#StopAnimalCruelty \n#BoycottChina \n#StopChina \n#AltoChina\n#LaCreacionDeDiosSeCuidaYSeRespeta  #SinViolencia",en
Marcemgffvg,"Asian networks should be shut down for content about animal torture and murder, which shows a society sick with violence and is full of psychopaths. \nThis is really sickening \n#BoycottChina #StopChina #StopAnimalCruelty #AltoChina",en
Marcemgffvg,"The torture and murder of animals in China is unprecedented, and the labels used by psychopaths speak volumes about the scum they are.\n#China has no honor nor does it follow the principles of Confucianism.\n#StopChina\n#BoycottChina \n#StopAnimalCruelty",en
Marcemgffvg,A massive rescue of 300 innocent souls by activists who give everything to save them 🙏🙏🙏\n#BoycottChina #StopChina #StopAnimalCruelty,en
Marcemgffvg,These people are the scum of the world and are making hell for animals and for those of us who seek to end animal cruelty.\nIt's so sad to know this woman is dragging this beautiful kitten and it will end up killed.\n#BoycottChina #StopChina #StopAnimalCruelty,en
Marcemgffvg,How is it possible that they do not intervene and allow these psychopaths to kill all these little animals? \nWhat kind of monsters live in #China and the government is complicit in such atrocities?\n#BoycottChina #StopChina #stopanimalcruelty,en
Marcemgffvg,All animals in the hands of abusers in China suffer\n#BoycottChina #StopChina #StopAnimalCruelty,en
Marcemgffvg,This is hell for both the animals and the activists we should support in various ways. This cannot continue like this. What kind of world will we leave behind?\n#BoycottChina #StopAnimslCruelty #StopChina,en
Marcemgffvg,"Psychopaths who teach their children to continue abusing, torturing, and murdering animals. The international community must continue to speak out and support Chinese activists.\nApply pressure to ban, formulate protective laws and enforce them. \n#StopAnimalCruelty #stopchina",en
cohen_yose,Buying oil from Tehran while ignoring warnings? That’s playing with fire on the global stage.1/5\n#StopChina \n\n@yuceltanay53  @ECOAlphaTango @ev_edward2 https://t.co/RfARMja3vO,en
Marcemgffvg,"Scenes like this seem like something out of a horror movie, but this is what thousands of animals experience at the hands of torturers and murderers in #China. \nStop buying Chinese products, they sell them cheaper but they are of poor quality, do not help this happen \n#StopChina",en
Marcemgffvg,"Is this true in China? If so, where do they allow this savagery? Is this country full of abusers and torturers? We feel so sorry for the good citizens who love animals.\n@PhaedraXTeddy @AmanthiRan4 @HgPZKypleR61580 @WeAreNotFood @DogsofYulin @PawsofChina @NadiaMo33 \n#StopChina https://t.co/0DVb6LHlcz",en
xiang2121,"""China's Shi Taifeng tours Gansu &amp; Sichuan to push \""Sinicization\"" of Tibetan Buddhism—forcing monks to pledge loyalty to the CCP over Dalai Lama. Cultural genocide in plain sight. #StopChina #FreeTibet #ChinaLies\nhttps://t.co/oNtqmgGx1x""",en
Scs_insight12,"China’s push to “develop” 11,000 islands is blatant militarization disguised as governance. Artificial bases threaten peace, resources, and sovereignty across Asia. #SouthChinaSea #StopChina https://t.co/hCaavn2hcQ",en
xiao1_bao,"China’s bid to “build up” 11,000 islands is nothing but aggressive expansion cloaked in governance. Artificial bases, militarization, and resource grabs threaten regional peace. #SouthChinaSea #StopChina   https://t.co/Gw3fWQekfE https://t.co/Ya3VI1MRx5",en
renkon_sukidesu,"@lico337 China violates international rules daily, yet you stay silent. Go hold your rallies at the Chinese Embassy! Tell the aggressor to stop the war, not us. Show some consistency for once. #StopChina #XiJinping",en
BookAndFreedom,@JoelTheDane @Tuffen78 So it is a 🇷🇺&amp;🇨🇳 war against Ukraine now.\n#Stoprussia\n#Stopchina \n#UkraineInNATO https://t.co/nlmnnjk0uc,en
voiceofuyghur12,"China is locking up millions of Uyghur people in camps, forcing them to work and forget their culture. This is wrong! Stand with Uyghurs and demand freedom. #FreeUyghur #UyghurGenocide #StopChina\nhttps://t.co/07bk43CSt6",en
tenzin0031,March 10 is now a global day of Tibetan solidarity—peaceful protests and calls for justice expose the CCP’s ongoing violations inside Tibet.\n#JusticeForTibet #StopChina #FreeTibet #HumanRights https://t.co/dFYZvXbAwD,en
Hoang77K,"China violently suppressed the 1959 uprising, forcing the Dalai Lama into exile and scattering Tibetans worldwide. The world must still challenge Beijing’s occupation.\n#FreeTibet #StandWithTibet #StopChina #HumanRights https://t.co/XxQuWpyMhN",en
ChiangKaiShek81,"China violently suppressed the 1959 uprising, forcing the Dalai Lama into exile and scattering Tibetans worldwide. The world must still challenge Beijing’s occupation.\n#FreeTibet #StandWithTibet #StopChina #HumanRights https://t.co/4EpMxbuFEJ",en
wangleehom03,"On March 10, 1959, tens of thousands of Tibetans rose up against the Chinese Communist Party’s occupation to defend their nation and spiritual leader—the uprising was brutally crushed.\n#FreeTibet #StopChina #CCP #HumanRights https://t.co/eTWLHDayHi",en
xin12_yi,"Palden Yeshi is currently being held in Chushul Prison in Tibet, serving a six-year sentence linked to his efforts to preserve Tibetan language. #FreePoliticalPrisoners #StopChina #FreeTibet https://t.co/ZerujRgPL7",en
Xiang101298,"Today’s commemoration isn’t just about history — it’s a reminder of continued repression in Tibet, including restrictions on religion, language and culture under Beijing’s rule. \n#TibetUprising #CulturalGenocide #StopChina #JusticeForTibet\nhttps://t.co/RWS4VH2IPd",en
Xiang101298,"Palden Yeshi is currently being held in Chushul Prison in Tibet, serving a six-year sentence linked to his efforts to preserve Tibetan language.\n#FreePoliticalPrisoners #StopChina #FreeTibet https://t.co/orF7iC3yNm",en
voiceofuyghur12,"From Swiss gatherings to global forums, Uyghurs resist China's intensifying crackdown. Growing scrutiny worldwide—time for real action against CCP atrocities! #UyghurGenocide #StopChina #JusticeForUyghurs\n\nhttps://t.co/Dom9K7tGIk",en
hai_haitao3,China’s Mandarin‑only schooling in East Turkistan is not “education”—it’s cultural erasure. A language killed is a people silenced. #SaveUyghurLanguage #StopChina\nhttps://t.co/Mnomf3OkX2 https://t.co/ST8bPFPNB8,en
xiao1_bao,"6 Chinese navy ships circling Taiwan again. Taiwan responds with aircraft + missiles. Feb totals: 128 planes, 127 ships. Beijing’s bullying fails! #DefendTaiwan #StopChina https://t.co/A5CRv6zmsB",en
10LamineYamal10,@bapak7189 @PhaedraXTeddy @ElenaHaskins @KathyReichs @ECOAlphaTango @BanEatingDogs @_DOGPOOL_ @Dogsarethepure1 @DogsofYulin @CarlaCo92330391 @NickLoconteJr @A202220222000 @Cosmicbrigade @yuceltanay53 Chinese the worst country in the world. Thirth world . His people are psychopath. 🤮🤮🤮 #stopchina,en
javiergvb,@DerrickEvans4WV This is China. They are doing this all over the World. #stopchina.,en
hai_haitao3,Authoritarian regimes love endorsements from organizations that never have to face their own people. But Uyghur families don’t need statements — they need freedom. #FreeUyghurs #StopChina\nhttps://t.co/lgtY3BXy5v https://t.co/44hvfvhPOQ,en
moexsoe,Words alone will not stop the killing of civilians. The people of Myanmar need action from Western democracies to halt the flow of arms and supplies to the junta. #WhatIsHappeningInMyanmar #Coup #StopChina #StopIran,en
Ladanane,@TrumpDailyPosts Stop China from intracting in Iran. \n#stopchina,en
Chen_Zhi_124,"“Eyes of the Machine” shows what Beijing wants buried: forced labor, digital tracking, and lives shattered in East Turkistan. #StopChina #UyghurRights\nhttps://t.co/ldEZMQWGZ2 https://t.co/AMqIlMIiMv",en
Xiaoliangxu55,"China’s proposed “super‑embassy” in London isn’t diplomacy — it’s a surveillance hub that threatens Uyghurs, Hong Kongers, Tibetans, and dissidents living in the UK. #StopChina #HumanRights #ProtectDissidents",en
China_Glimpse,"The award‑winning documentary Eyes of the Machine lays bare China’s mass surveillance, detention, and repression of the Uyghur people. This isn’t security — it’s state terror.\n#UyghurRights #StopChina #HumanRights",en
Drsammrcusausam,"""\""To halt China’s climb to the top: cut off her cheap oil from Iran and Russia — it raises her costs and keeps America #1. The data shows it’s working! Now double down on U.S. renewable investment for total energy independence. #AmericaFirst #StopChina\""\n@nexta_tv""",en
ZhangSipin64934,"Charging activists for “inciting hatred” is Beijing exporting censorship. Kazakhstan must protect justice, not China’s narrative.\n#StandWithUyghurs #StopChina\nhttps://t.co/KCQ1bwoZ7e https://t.co/XPRQ0FMFAu",en
lixin_lixin32,"Charging activists for “inciting hatred” is Beijing exporting censorship. Kazakhstan must protect justice, not China’s narrative. #StandWithUyghurs #StopChina\nhttps://t.co/Mu6LGgIeHQ https://t.co/p7NTgdJRvU",en
xiao1_bao,"China detains over a million Uyghurs in camps, forces labor, bans religion. This is genocide &amp; crimes against humanity—Beijing must face justice! #UyghurGenocide #StopChina #HumanRights\n\nhttps://t.co/rbnYA2VR0T",en
Scs_insight12,"Oh no, Japan might get drones! Better ban everything dual-use to “preserve peace” — says the country simulating Taiwan invasions weekly. Such guardians of stability!  #ChinaAggression #JapanStrong #StopChina\n\nhttps://t.co/T8qw2nSpfq",en
xiao1_bao,"""Beijing installs secret steel structures in disputed Yellow Sea zone while claiming \""management facilities.\"" Seoul sees straight through the lies — this is groundwork for future illegal claims! #ChinaExpansionism #YellowSeaTensions #StopChina https://t.co/IPHmmpefpI""",en
theDonAlberta,How many Canadians have been killed by this China flue virus in 2025?\n@PierrePoilievre ?\n@TimUppal ?\n@ABDanielleSmith ?\nCanada does nothing about it!\n@MarkJCarney does nothing about it!\nCanadians buy  $Billions of Chinese goods/day &amp; what do we get?\nTheir Flue virus!\n#StopChina!,en
lanmu2115,From mass detention to forced assimilation—China’s actions against Uyghurs are crimes against humanity. Silence only empowers oppression. #UyghurLivesMatter #StopChina #HumanRightsViolations\nhttps://t.co/0bM3KLu1bO https://t.co/M9ui3bVYtc,en
xxTheNomad,@harukaawake That's a person. Imagine trying to attract investors by this fake acting.\n#StopChina,en
ZhangSipin64934,"China’s illegal gold rush in Tibet = theft + destruction. 80 Tibetans detained, 7 disappeared. Silence is complicity. #FreeTibet #StopChina\nhttps://t.co/88omi7saCi https://t.co/wByx5Tfrqk",en
muyang12341,"Gold Valley is sacred. China’s illegal mining desecrates land and spirit. Tibetans deserve protection, not prison 🛐⛏️ \n#StopChina #GoldValley #TibetanCulture\n\nhttps://t.co/oMB3rhMerZ",en
hai_haitao3,Elders detained. Phones searched. Villagers silenced. China’s fear of truth is louder than gold drills 📵 \n#StopChina #GoldValley #TibetanRights\nhttps://t.co/X345wcFHkt,en
Chen_Zhi_124,Tibetans were forced to sign lies accusing themselves of violence. China rewrites truth with threats 📝🚫 \n#StopChina #GoldValley #TibetanResistanc\nhttps://t.co/usJkAjevpk,en
Xiaoliangxu55,"China’s gold rush in Tibet leaves rivers poisoned, valleys scarred, and people jailed 🏞️💔\n #StopChina #GoldValley #TibetanLivesMatter\nhttps://t.co/xnJJcl0r35",en
lanmu2115,Gold mining in sacred Tibetan land = destruction. Protesting it = jail. China’s greed knows no limits 😡 \n#StopChina #TibetanRights #GoldValley\nhttps://t.co/XSdHNtU1lM,en
caihong55,A Uyghur activist seeking asylum shouldn’t be treated like a criminal. China is the threat—not the people escaping it. Protect Heng now 🚨\n #FreeUyghurs #StopChina\n\nhttps://t.co/jQr2sXWJeP,en
lixin_lixin32,A Uyghur activist who exposed China’s abuses is jailed in New York instead of protected. Deportation risks sending him back into the regime’s claws 🐉 \n#StopChina #UyghurRights\nhttps://t.co/lSfRXCQXTO,en
Chen_Zhi_124,Uganda has zero ties to Guan Heng. Why send a Uyghur activist there except to make it easier for China to hunt him down? This is unacceptable 🚫 \n#StopChina #HumanRights\nhttps://t.co/mVWF7VIE9N https://t.co/DojWhRNOCm,en
hai_haitao3,"China persecutes Uyghurs, and now a Uyghur activist in the U.S. faces deportation to a country he’s never known. This is how transnational repression works 😡 \n#StopChina #ProtectUyghurs\nhttps://t.co/8X0gLTzTdc https://t.co/YUvUYtBGb4",en
xia_ming1,"China’s mega‑dam in Tibet threatens rivers, wildlife, and millions downstream. Environmental destruction isn’t “progress.” It’s control. The Himalayas aren’t Beijing’s playground. 🌊⛰️🚫🇨🇳 \n#Tibet #StopChina\nhttps://t.co/d30CIQE1I3",en
HaoyuHaoyu12,“Preventing births” is the textbook definition of genocide. China’s assault on Uyghur women exposes its brutal war on identity. #StopChina #UyghurRights \nhttps://t.co/X3uRKaawm9,en
Feifeiwang55,Tibetan abbot gone without trace 🚨. His school closed as China pushes Sinicization.\n#Tibet #Justice #StopChina\nhttps://t.co/Qz4tprQ1v6,en
caihong55,"From monastery to disappearance ⛔. Tibetan abbot taken, school closed.\n#Tibet #Justice #StopChina\nhttps://t.co/TefLandbzQ",en
Feifeiwang55,MIT &amp; Harvard co-authoring with Zhejiang Lab 🤖.\nThat’s not science—it’s complicity in genocide.\n#StopChina #UyghurGenocide #AcademicShame\nhttps://t.co/B0HloeWLuY,en
Xiaoliangxu55,Elite colleges risk their reputations 📉 by partnering with China’s surveillance state.\nMoral bankruptcy in the name of “research.”\n#StopChina #UyghurGenocide #AcademicIntegrity\nhttps://t.co/9cJbSAYHMV,en
lixin_lixin32,"3,000 papers 📑 co-authored with China’s surveillance labs.\nEach page = another nail in Uyghur freedom’s coffin.\n#StopChina #UyghurGenocide #TruthMatters\nhttps://t.co/CHs6PFcb89",en
muyang12341,Harvard &amp; Princeton 🤝 Zhejiang Lab?\nThat’s not progress—it’s betrayal.\n#StopChina #UyghurGenocide #AcademicShame\nhttps://t.co/4BzJJLgMj3 https://t.co/mep7qNgHyL,en
hai_haitao3,"MIT, Stanford, Harvard, Princeton 📚 linked to Beijing’s AI labs that spy &amp; oppress.\nCollaboration = Complicity.\n#StopChina #UyghurRights #AcademicIntegrity\nhttps://t.co/Aruxh2OtFN https://t.co/zd20ZR6aaR",en
freedomhapp,"Liar….\nYou’re the one does to Japan.\nStop China, enough\n\n#StopChina",en
TubaElver,@PhaedraXTeddy Help Help  #stopchina #animalsright,en
WACKYCityBoy,How did &amp; how come America 🇺🇸 let 🤔 CHINA 🇨🇳 buys 😳 ENTIRE single family homes' NEIGHBORHOOD? in the US? THis doesn't make sense 😕 #StopChina,en
Feifeiwang55,"🚨 China’s hidden war in Xinjiang = surveillance, forced labor, cultural erasure. Families torn apart, voices silenced. \n✊ #UyghurGenocide #HumanRights #StopChina #FreedomMatters #JusticeForUyghurs\nhttps://t.co/EbEWrRqXQ6",en
Feifeiwang55,✊ Sovereignty isn’t negotiable. Beijing’s expansion threatens every nation’s right to exist freely.\n#StopChina #GlobalSecurity\nhttps://t.co/xSKdGMy1iG https://t.co/XK46ao6QwI,en
lanmu2115,🛑 Incremental encroachment is Beijing’s weapon. Small steps add up to big losses for sovereignty. #TerritoryGrab #StopChina\nhttps://t.co/6XLWwSqUK5 https://t.co/4FsoS2HLdP,en
Feifeiwang55,China calls it “justice.” The world calls it torture. Every blow on Dorje Tashi proves how rotten this regime has become.\n#StopChina #HumanRights #JusticeForDorjeTashi #FreeTibet \nhttps://t.co/HpDAtDuTly https://t.co/DpkBSxKlrz,en
mei_dongmei,🏔️ Arunachal Pradesh isn’t just land—it’s identity. Beijing’s renaming campaign is cultural erasure disguised as cartography.\n #India #StopChina\nhttps://t.co/aTyKXkrnNY https://t.co/Sw59IewWpo,en
hai_haitao3,🏔️ Arunachal Pradesh isn’t just land—it’s identity. Beijing’s renaming campaign is cultural erasure disguised as cartography. #India #StopChina\nhttps://t.co/ZunXUH9rvY https://t.co/7jW1ZYARJQ,en
Chen_Zhi_124,"🗺️ Arunachal Pradesh renamed, South China Sea fortified, Taiwan rehearsed for invasion. Beijing’s playbook = incremental encroachment. \n#StopChina #TerritoryGrab\nhttps://t.co/rkVqd7Mp1H https://t.co/sJw8u6xVqk",en
Feifeiwang55,Pempa Tsering: “China is attempting to eliminate the younger generation.” 🗣️ The world 🌍 must act before Tibet’s soul is lost 💔.\n#TibetCrisis #GlobalSolidarity #StopChina #TibetanYouth\nhttps://t.co/QHsrWUUBUG,en
ZhangSipin64934,China’s war on Tibetan identity begins in childhood 👶📚. One million Tibetan kids are forced into Mandarin-only boarding schools.\n#SaveTibet #CulturalGenocide #StopChina #TibetanLivesMatter\nhttps://t.co/Hb7yIPELPz,en
muyang12341,"Indonesia deserves truth, not Beijing’s AI myths. Fake tombs can’t bury real freedom. #StandWithIndonesia #StopChina #TruthWins\nhttps://t.co/ZQfHqJRgZG https://t.co/LZGURJUbor",en
hai_haitao3,"From Seoul to Sydney, people push back against China’s bullying. Nations may bend—but their people never will.\n#StandWithFreedom #StopChina #FreeWorld #FreeTibet #TibetHistory #TibetWasNeverPartOfChina #StandWithTibet #Resistance #ChinaLies #HumanRights #Lhasa #PotalaPalace https://t.co/97cMyCesJr",en
Feifeiwang55,"China’s global image problem isn’t a misunderstanding  it’s the result of bullying neighbors, crushing freedoms, and exporting propaganda. The world sees it clearly now.\n#StopChina #ChinaLies #WakeUpWorld https://t.co/ZVLXCkglOL",en
Chen_Zhi_124,Tibetans choose their Dalai Lama through faith \nChina chooses theirs through dictatorship The world knows the difference\n#FreeTibet #ChinaExposed #StopChina\nhttps://t.co/QpHTr8ZINP https://t.co/WlLR4eOY9D,en
lanmu2115,"Uyghurs, Tibetans, Hongkongers… different people, same pain. China’s oppression is not “internal affairs” — it’s a global human rights crisis.\n#StopChina #HumanRightsMatter\nhttps://t.co/et9U8oCdst https://t.co/4vBs7C6FTg",en
muyang12341,"Beijing’s entire power is built on intimidation remove the propaganda, and the CCP is nothing but a terrified dictatorship\n#CCPTruth #StopChina\nhttps://t.co/rnd79ASOoH https://t.co/7U5xXHRyQx",en
boyackey_badmen,I welcome the absence of Chinese people\nJapanese people hate Chinese people\nChinese residents should also return to China\n#NotoChina #StopChina,en
EngineerAs68442,"This is how foreign infiltration begins — quietly, through shell companies and weak oversight. Missouri deserves answers NOW. Secure our bases, secure our land. 💥\n#ProtectAmerica #StopChina #LawAndOrder\n👉 @RepMarkAlford @SecScottBessent @TrumpWarRoom",en
ShineShadowNews,"🚨🇺🇸🇨🇳 Nvidia’s Jensen Huang is waving the China flag—calling them the future of AI. Wrong! He’s selling out American innovation for cheap energy and Communist shortcuts. We don’t bow to Beijing. We build, we lead, we win. 🇺🇸 #MAGA #AmericaFirst #StopChina",en
boyackey_badmen,#NotoChina #StopChina\njapanese people hate\nChinese people\nChinese people go back to the china,en
caihong55,Dragon Over Devastation\nChina lit up Tibetan skies with dragon imagery—on sacred land.\nResult? Burned grasslands. Displaced wildlife.\nColonial spectacle disguised as tribute.\n#FreeTibet #StopChina #EnvironmentalJustice #CulturalSurvival\nhttps://t.co/2Xfvy9txwj,en
anuraggupt34370,"China’s mask of “harmony” is cracking.\nThe World Uyghur Congress has laid bare the truth — repression, surveillance, and camps where faith and identity are crimes.\nGlobal silence is no longer an option.\n#StandWithUyghurs #StopChina\n@HKokbore https://t.co/1OurSNmLCt",en
PunPun7507,@xiaomi2411 @Tac56788 @frogsandroaches @Alvinisnot81207 @Lampooned71 @Logginoutlife @PapayaBlack2025 @Mlopfo @xhyourihikyou @x634495757 @grok @BencanTsang #ANIMALLIVESMATTER\n#STOPCHINA LEGALISING ANIMAL RAPE.\n#DELETECHINGCHONGS.,en
boyackey_badmen,When in Japan，do as the Japan do\nJapanese people hate Chinese people\nChinese people should go back to their China\n#NotoChina #StopChina,en
lixin_lixin32,China’s Kalachakra charade is part of a long campaign to erase Tibetan identity. Cultural genocide dressed as ceremony. #StopChina #TibetMatters\nhttps://t.co/1l6GP2C5d8 https://t.co/eXEylidae5,en
boyackey_badmen,Japanese people hate Chinesepeople\nChinese people go back to their home country\n#NotoChina #StopChina,en
EngineerAs68442,This isn’t just business — it’s survival. China weaponized resources while Democrats slept. President Trump saw the threat and acted when others didn’t.\n#ProtectAmerica #StopChina #AmericaFirst\n@MarioNawfal @HouseGOP @realDonaldTrump,en
EngineerAs68442,Exactly! China saw this coming decades ago — and America ignored Trump’s warnings. He was the only leader ready to rebuild our industrial strength. 🇺🇸 #TrumpWasRight #AmericaFirst #StopChina\n@MarioNawfal @realDonaldTrump @HouseGOP,en
EngineerAs68442,@SenRickScott @SpeakerJohnson @realDonaldTrump President Trump built the path to economic freedom — no more dependence on China. Americans must follow that vision to protect our future. #TrumpLeadership #StopChina #AmericaFirst @SenRickScott @HouseGOP @realDonaldTrump,en
EngineerAs68442,"Americans must wake up — China’s not just competing, it’s coercing. We need strong, fearless leadership like President Trump’s to safeguard our future.\n#WakeUpAmerica #TrumpLeadership #StopChina\n@USTradeRep @HouseGOP @realDonaldTrump",en
Ala427008537747,"The Uyghur Turks are denied even their most basic human rights — they are not allowed to travel freely, nor are they permitted to practice their religion openly. The whole world should turn its eyes to this situation. #china #UYGHUR  #stopchina https://t.co/SZtJgIqbwg",en
accusation7777,"🇰🇷 South Korea 🔥 Government blindfolded by “Digital Transformation” while the nation’s data collapses.\n📺 Instead of fixing it, Lee Jae-myung and his wife film TV shows.\n\n#SaveKorea #StopChina #APEC2025 #ExposeCCP #AmericaFirst https://t.co/cxsgekINCS",en
